SaleDate,CustomerID,ProductID,UnitPrice,QuantitySold,TotalSales
2023-09-07 19:35:55.563595,9280,637,123.72,5,618.6
2023-05-14 19:35:55.563595,9549,464,13.01,1,13.01
2024-05-12 19:35:55.563595,1844,846,169.92,4,679.68
2023-01-31 19:35:55.563595,5221,660,90.05,4,360.2
2023-03-05 19:35:55.563595,1084,146,29.74,5,148.7
2023-01-09 19:35:55.563595,6293,531,172.81,2,345.62
2023-12-01 19:35:55.563595,9258,405,27.98,5,139.9
2023-02-18 19:35:55.563595,7054,651,192.05,3,576.15
2023-05-11 19:35:55.563595,1479,395,92.34,2,184.68
2023-04-02 19:35:55.563595,7494,555,65.67,1,65.67
2024-04-08 19:35:55.563595,9149,988,158.27,4,633.08
2022-10-14 19:35:55.563595,7188,893,6.09,1,6.09
2024-04-23 19:35:55.563595,5738,464,13.95,4,55.8
2023-09-06 19:35:55.563595,2263,137,65.57,3,196.71
2024-01-10 19:35:55.563595,9030,625,185.62,3,556.86
2023-07-06 19:35:55.563595,4316,422,68.04,4,272.16
2023-06-19 19:35:55.563595,4763,835,23.13,5,115.65
2023-01-07 19:35:55.563595,3629,988,68.98,1,68.98
2023-03-17 19:35:55.563595,4626,549,196.74,2,393.48
2023-03-07 19:35:55.563595,2570,136,47.13,2,94.26
2023-09-27 19:35:55.563595,3278,428,131.44,1,131.44
2024-05-16 19:35:55.563595,9149,893,189.05,4,756.2
2023-11-06 19:35:55.563595,1822,860,84.12,3,252.36
2023-11-02 19:35:55.563595,1967,576,79.04,5,395.2
2023-08-19 19:35:55.563595,4908,576,109.0,1,109.0
2023-11-04 19:35:55.563595,5749,607,135.97,2,271.94
2023-09-06 19:35:55.563595,9240,740,175.99,5,879.95
2023-06-06 19:35:55.563595,2127,269,126.01,5,630.05
2024-05-28 19:35:55.563595,3909,876,160.92,1,160.92
2022-12-19 19:35:55.563595,5142,781,33.77,4,135.08
2024-07-24 19:35:55.563595,8218,138,115.52,1,115.52
2024-08-04 19:35:55.563595,7368,952,181.68,4,726.72
2023-05-09 19:35:55.563595,7226,846,109.1,3,327.3
2024-01-15 19:35:55.563595,4510,924,92.09,4,368.36
2024-04-04 19:35:55.563595,7291,749,96.23,4,384.92
2022-12-26 19:35:55.563595,7765,752,19.71,3,59.13
2023-01-25 19:35:55.563595,9288,603,68.72,1,68.72
2023-06-16 19:35:55.563595,7074,781,160.74,2,321.48
2023-02-26 19:35:55.563595,9157,703,73.96,4,295.84
2023-12-26 19:35:55.563595,5738,479,26.4,4,105.6
2022-09-04 19:35:55.563595,4152,607,17.44,1,17.44
2023-03-23 19:35:55.563595,8400,825,165.68,3,497.04
2024-04-29 19:35:55.563595,6832,651,50.68,5,253.4
2022-09-11 19:35:55.563595,9041,436,119.34,3,358.02
2024-01-30 19:35:55.563595,5342,688,98.26,1,98.26
2024-04-19 19:35:55.563595,4127,272,114.68,2,229.36
2024-04-21 19:35:55.563595,4051,138,95.29,3,285.87
2022-12-15 19:35:55.563595,9258,860,188.93,3,566.79
2022-12-28 19:35:55.563595,9752,851,125.89,4,503.56
2022-09-11 19:35:55.563595,2130,820,45.54,4,182.16
2023-03-15 19:35:55.563595,7188,798,29.81,1,29.81
2023-09-14 19:35:55.563595,6492,735,47.67,2,95.34
2024-02-09 19:35:55.563595,1888,474,92.19,3,276.57
2023-12-05 19:35:55.563595,2263,954,160.71,3,482.13
2023-05-01 19:35:55.563595,1552,417,186.88,1,186.88
2022-08-23 19:35:55.563595,3016,703,196.95,5,984.75
2024-04-13 19:35:55.563595,3290,447,102.31,5,511.55
2024-06-25 19:35:55.563595,3547,651,33.11,2,66.22
2023-12-12 19:35:55.563595,7793,735,145.55,5,727.75
2023-02-22 19:35:55.563595,1314,825,72.51,3,217.53
2023-08-13 19:35:55.563595,1925,278,118.53,4,474.12
2023-05-31 19:35:55.563595,7575,800,95.5,5,477.5
2023-05-22 19:35:55.563595,9292,607,148.39,2,296.78
2023-02-07 19:35:55.563595,2400,833,58.11,4,232.44
2022-11-07 19:35:55.563595,2082,434,121.83,5,609.15
2023-02-13 19:35:55.563595,2779,603,121.73,3,365.19
2023-01-10 19:35:55.563595,6911,637,103.58,4,414.32
2024-04-03 19:35:55.563595,5806,132,53.96,2,107.92
2024-02-17 19:35:55.563595,6803,988,165.45,2,330.9
2022-10-15 19:35:55.563595,8704,132,193.03,1,193.03
2024-03-27 19:35:55.563595,3879,516,82.78,5,413.9
2024-06-19 19:35:55.563595,2099,934,144.25,3,432.75
2023-08-23 19:35:55.563595,9171,625,18.86,3,56.58
2022-11-27 19:35:55.563595,7111,491,199.21,5,996.05
2024-08-01 19:35:55.563595,5796,395,148.04,2,296.08
2024-01-31 19:35:55.563595,4892,603,28.51,3,85.53
2024-02-02 19:35:55.563595,3442,740,45.45,1,45.45
2023-12-14 19:35:55.563595,5413,173,6.54,5,32.7
2023-10-05 19:35:55.563595,2865,851,139.24,4,556.96
2024-05-13 19:35:55.563595,3708,860,191.49,2,382.98
2023-09-26 19:35:55.563595,9294,765,42.67,4,170.68
2024-06-12 19:35:55.563595,1108,710,149.98,2,299.96
2024-01-14 19:35:55.563595,1585,894,101.15,4,404.6
2022-11-07 19:35:55.563595,5118,688,188.81,3,566.43
2022-08-24 19:35:55.563595,8071,688,138.22,5,691.1
2022-09-23 19:35:55.563595,7298,988,50.62,2,101.24
2023-01-13 19:35:55.563595,4766,511,146.9,5,734.5
2023-12-04 19:35:55.563595,5739,424,27.71,2,55.42
2023-03-25 19:35:55.563595,4345,860,120.66,3,361.98
2023-10-29 19:35:55.563595,3375,876,65.29,1,65.29
2023-03-01 19:35:55.563595,4813,417,120.84,4,483.36
2023-08-14 19:35:55.563595,9258,511,178.95,1,178.95
2022-11-06 19:35:55.563595,7291,447,48.66,3,145.98
2023-07-27 19:35:55.563595,3784,184,168.85,4,675.4
2022-12-12 19:35:55.563595,8527,511,185.33,3,555.99
2022-12-16 19:35:55.563595,9048,479,67.92,3,203.76
2024-07-15 19:35:55.563595,8307,247,183.7,3,551.1
2024-06-22 19:35:55.563595,2110,560,81.62,1,81.62
2023-07-26 19:35:55.563595,2523,516,103.7,4,414.8
2023-11-16 19:35:55.563595,3247,424,30.05,2,60.1
2024-06-10 19:35:55.563595,4991,800,138.18,5,690.9
2023-11-04 19:35:55.563595,2800,576,22.18,2,44.36
2023-05-01 19:35:55.563595,4331,851,102.86,1,102.86
2024-03-12 19:35:55.563595,1483,405,59.19,3,177.57
2023-04-11 19:35:55.563595,3796,667,111.36,5,556.8
2022-09-18 19:35:55.563595,9712,405,134.55,4,538.2
2023-03-28 19:35:55.563595,3915,511,180.23,4,720.92
2023-02-11 19:35:55.563595,5632,278,22.33,3,66.99
2024-01-01 19:35:55.563595,3881,833,89.42,3,268.26
2023-06-08 19:35:55.563595,4037,401,149.59,1,149.59
2024-08-15 19:35:55.563595,2642,749,63.52,5,317.6
2023-04-14 19:35:55.563595,4667,603,19.79,5,98.95
2023-04-11 19:35:55.563595,6343,104,199.76,4,799.04
2022-10-20 19:35:55.563595,2188,851,79.07,2,158.14
2022-10-01 19:35:55.563595,1100,817,52.1,3,156.3
2023-05-28 19:35:55.563595,5897,894,39.65,4,158.6
2022-11-16 19:35:55.563595,3514,818,24.65,4,98.6
2023-03-01 19:35:55.563595,9256,136,103.13,1,103.13
2024-06-02 19:35:55.563595,4371,820,11.43,5,57.15
2023-04-07 19:35:55.563595,1079,417,177.71,1,177.71
2022-10-11 19:35:55.563595,9371,614,166.09,5,830.45
2023-03-19 19:35:55.563595,2715,428,124.93,3,374.79
2024-04-01 19:35:55.563595,1592,607,81.12,4,324.48
2022-11-27 19:35:55.563595,5118,781,21.73,2,43.46
2024-01-06 19:35:55.563595,2642,703,7.52,4,30.08
2024-02-25 19:35:55.563595,4093,846,32.41,3,97.23
2023-02-03 19:35:55.563595,1769,857,174.36,5,871.8
2023-05-06 19:35:55.563595,6803,798,28.02,1,28.02
2024-03-21 19:35:55.563595,1811,954,156.7,2,313.4
2022-12-17 19:35:55.563595,7382,740,157.74,2,315.48
2022-11-12 19:35:55.563595,6832,136,117.68,4,470.72
2024-06-07 19:35:55.563595,8074,740,132.24,2,264.48
2024-08-14 19:35:55.563595,3290,278,125.73,4,502.92
2023-10-10 19:35:55.563595,9335,798,40.62,3,121.86
2023-06-28 19:35:55.563595,8741,555,39.62,1,39.62
2024-05-31 19:35:55.563595,5358,817,25.15,4,100.6
2023-08-27 19:35:55.563595,3629,667,33.77,3,101.31
2023-01-25 19:35:55.563595,7968,395,178.97,3,536.91
2024-01-30 19:35:55.563595,9490,114,42.27,4,169.08
2023-07-25 19:35:55.563595,3975,820,129.91,5,649.55
2022-10-27 19:35:55.563595,6097,667,116.51,3,349.53
2024-07-21 19:35:55.563595,9940,269,101.46,3,304.38
2024-08-08 19:35:55.563595,9301,447,75.66,1,75.66
2023-05-14 19:35:55.563595,7845,184,40.35,5,201.75
2024-04-20 19:35:55.563595,8176,825,19.21,4,76.84
2023-10-23 19:35:55.563595,2497,104,185.91,4,743.64
2023-09-11 19:35:55.563595,2070,424,47.78,1,47.78
2023-07-05 19:35:55.563595,3745,405,131.95,1,131.95
2023-08-31 19:35:55.563595,8562,158,34.62,4,138.48
2024-05-16 19:35:55.563595,8818,417,88.52,3,265.56
2022-10-08 19:35:55.563595,1967,173,92.83,3,278.49
2024-01-09 19:35:55.563595,7941,301,76.88,3,230.64
2023-06-10 19:35:55.563595,2832,434,73.71,2,147.42
2023-07-03 19:35:55.563595,7111,353,184.0,3,552.0
2023-07-27 19:35:55.563595,4363,629,38.99,3,116.97
2023-09-15 19:35:55.563595,4622,422,74.23,3,222.69
2023-02-25 19:35:55.563595,6159,800,70.79,1,70.79
2022-10-30 19:35:55.563595,5494,688,170.63,5,853.15
2023-10-24 19:35:55.563595,1524,104,190.04,2,380.08
2024-01-30 19:35:55.563595,7140,301,49.16,3,147.48
2024-06-02 19:35:55.563595,7906,637,87.2,2,174.4
2023-06-30 19:35:55.563595,6483,710,115.09,5,575.45
2023-01-30 19:35:55.563595,1483,818,187.8,2,375.6
2023-03-25 19:35:55.563595,4742,555,64.22,4,256.88
2022-09-29 19:35:55.563595,2953,555,198.04,2,396.08
2023-09-23 19:35:55.563595,9801,817,156.72,5,783.6
2022-09-24 19:35:55.563595,2561,825,37.45,2,74.9
2024-05-09 19:35:55.563595,7180,405,120.41,5,602.05
2024-07-29 19:35:55.563595,7320,817,94.19,3,282.57
2024-05-29 19:35:55.563595,7329,845,7.9,2,15.8
2023-11-24 19:35:55.563595,6483,119,195.95,4,783.8
2023-03-10 19:35:55.563595,9739,378,155.86,2,311.72
2023-10-01 19:35:55.563595,4766,833,100.31,4,401.24
2023-12-12 19:35:55.563595,7995,817,91.09,2,182.18
2022-10-13 19:35:55.563595,4943,876,190.04,1,190.04
2024-05-09 19:35:55.563595,7012,557,75.77,2,151.54
2024-05-24 19:35:55.563595,1328,860,23.79,4,95.16
2023-09-29 19:35:55.563595,5139,146,194.97,2,389.94
2023-12-31 19:35:55.563595,1498,511,43.04,4,172.16
2023-10-14 19:35:55.563595,7377,516,195.93,5,979.65
2024-08-17 19:35:55.563595,5376,817,153.98,2,307.96
2023-01-24 19:35:55.563595,9549,680,162.21,5,811.05
2024-06-17 19:35:55.563595,5747,104,115.09,1,115.09
2023-06-05 19:35:55.563595,3796,660,170.01,3,510.03
2023-10-28 19:35:55.563595,3020,851,25.82,2,51.64
2023-02-27 19:35:55.563595,4646,833,61.31,3,183.93
2022-09-02 19:35:55.563595,1096,560,133.49,2,266.98
2024-03-23 19:35:55.563595,4221,597,53.41,1,53.41
2022-11-21 19:35:55.563595,3176,428,121.15,1,121.15
2024-06-06 19:35:55.563595,6938,607,55.95,5,279.75
2023-01-26 19:35:55.563595,1108,651,93.85,1,93.85
2024-02-27 19:35:55.563595,8598,749,44.69,5,223.45
2024-08-05 19:35:55.563595,5276,364,103.17,3,309.51
2023-07-28 19:35:55.563595,9975,511,39.01,3,117.03
2024-01-17 19:35:55.563595,5494,146,158.56,1,158.56
2022-10-12 19:35:55.563595,9508,825,14.01,1,14.01
2023-05-18 19:35:55.563595,6938,833,52.64,1,52.64
2023-09-26 19:35:55.563595,2663,353,141.28,1,141.28
2024-06-09 19:35:55.563595,8266,549,139.13,2,278.26
2024-03-23 19:35:55.563595,2486,667,94.17,3,282.51
2024-01-12 19:35:55.563595,2426,837,124.2,4,496.8
2022-10-06 19:35:55.563595,8342,353,21.07,4,84.28
2023-04-27 19:35:55.563595,2920,817,192.2,2,384.4
2024-07-06 19:35:55.563595,1760,272,141.45,1,141.45
2022-08-27 19:35:55.563595,7779,199,128.47,4,513.88
2022-10-15 19:35:55.563595,6168,511,129.48,3,388.44
2023-01-28 19:35:55.563595,1552,434,131.51,2,263.02
2023-07-15 19:35:55.563595,2422,474,88.99,2,177.98
2023-05-17 19:35:55.563595,2908,952,192.87,1,192.87
2022-11-24 19:35:55.563595,1664,104,114.53,2,229.06
2024-04-30 19:35:55.563595,4510,710,64.49,4,257.96
2023-11-18 19:35:55.563595,3547,607,90.24,5,451.2
2023-01-21 19:35:55.563595,1855,447,158.8,4,635.2
2023-06-06 19:35:55.563595,2426,395,150.04,3,450.12
2023-12-26 19:35:55.563595,7120,272,109.2,4,436.8
2023-11-24 19:35:55.563595,2097,301,135.25,3,405.75
2022-08-23 19:35:55.563595,3629,833,134.76,5,673.8
2023-10-29 19:35:55.563595,7001,417,184.05,3,552.15
2022-09-18 19:35:55.563595,4791,837,117.64,3,352.92
2023-04-18 19:35:55.563595,8290,988,127.98,2,255.96
2024-04-29 19:35:55.563595,2121,247,103.45,2,206.9
2024-01-27 19:35:55.563595,4602,851,84.73,2,169.46
2022-08-31 19:35:55.563595,6686,372,184.14,1,184.14
2022-12-18 19:35:55.563595,5440,184,17.95,2,35.9
2023-07-14 19:35:55.563595,5779,516,51.02,3,153.06
2023-06-21 19:35:55.563595,2715,752,11.35,3,34.05
2022-10-09 19:35:55.563595,4110,988,6.81,1,6.81
2023-07-21 19:35:55.563595,3290,531,151.18,1,151.18
2024-01-01 19:35:55.563595,6161,857,124.22,4,496.88
2024-01-10 19:35:55.563595,6693,837,190.35,5,951.75
2024-01-08 19:35:55.563595,8906,607,183.45,4,733.8
2023-08-04 19:35:55.563595,3581,825,71.73,4,286.92
2024-07-19 19:35:55.563595,3169,549,174.19,1,174.19
2023-10-20 19:35:55.563595,3635,278,66.86,2,133.72
2022-10-27 19:35:55.563595,2850,860,42.12,5,210.6
2023-03-14 19:35:55.563595,6007,138,148.5,2,297.0
2023-05-01 19:35:55.563595,5453,800,94.39,3,283.17
2023-12-22 19:35:55.563595,1822,114,152.63,4,610.52
2023-12-23 19:35:55.563595,9041,247,131.74,5,658.7
2024-05-04 19:35:55.563595,4556,735,199.44,1,199.44
2023-09-23 19:35:55.563595,8566,837,152.43,1,152.43
2023-11-20 19:35:55.563595,1696,136,96.68,2,193.36
2022-11-16 19:35:55.563595,2085,289,116.68,3,350.04
2023-01-26 19:35:55.563595,6421,447,32.93,5,164.65
2024-02-01 19:35:55.563595,7096,752,185.31,4,741.24
2024-08-03 19:35:55.563595,9961,289,172.19,1,172.19
2023-05-22 19:35:55.563595,4314,557,64.76,4,259.04
2024-03-18 19:35:55.563595,7445,555,68.61,1,68.61
2024-06-10 19:35:55.563595,9438,422,52.47,4,209.88
2023-07-20 19:35:55.563595,6017,395,186.43,4,745.72
2023-01-27 19:35:55.563595,4817,749,155.01,2,310.02
2022-09-16 19:35:55.563595,6509,158,30.61,4,122.44
2023-09-24 19:35:55.563595,5243,137,53.81,1,53.81
2024-08-20 19:35:55.563595,5845,740,102.9,1,102.9
2023-08-18 19:35:55.563595,5954,771,20.72,1,20.72
2024-01-04 19:35:55.563595,4857,851,134.55,1,134.55
2022-10-10 19:35:55.563595,7368,817,196.4,2,392.8
2023-09-07 19:35:55.563595,7513,845,139.86,3,419.58
2023-10-24 19:35:55.563595,2400,282,173.67,1,173.67
2024-06-24 19:35:55.563595,9301,952,47.72,5,238.6
2024-05-31 19:35:55.563595,6169,474,21.76,3,65.28
2023-03-06 19:35:55.563595,6722,688,104.33,5,521.65
2022-12-18 19:35:55.563595,9311,428,112.51,2,225.02
2024-02-20 19:35:55.563595,1457,136,22.77,4,91.08
2023-01-13 19:35:55.563595,4037,137,103.07,3,309.21
2023-12-26 19:35:55.563595,4363,491,118.44,1,118.44
2022-11-17 19:35:55.563595,7601,136,159.97,1,159.97
2022-11-05 19:35:55.563595,3743,132,35.95,5,179.75
2024-03-16 19:35:55.563595,1316,934,96.95,5,484.75
2024-06-21 19:35:55.563595,6852,549,182.74,3,548.22
2024-07-06 19:35:55.563595,5868,364,89.97,4,359.88
2024-03-15 19:35:55.563595,5118,607,35.47,2,70.94
2023-10-08 19:35:55.563595,8590,835,67.47,3,202.41
2023-11-24 19:35:55.563595,8027,781,20.27,3,60.81
2024-03-06 19:35:55.563595,2889,353,19.23,1,19.23
2024-01-03 19:35:55.563595,9336,422,164.98,2,329.96
2022-08-24 19:35:55.563595,5731,789,73.83,4,295.32
2023-06-17 19:35:55.563595,9126,114,179.69,1,179.69
2023-04-14 19:35:55.563595,3422,988,51.41,4,205.64
2024-04-19 19:35:55.563595,3782,789,39.06,1,39.06
2023-02-12 19:35:55.563595,2263,924,163.58,1,163.58
2024-04-09 19:35:55.563595,8071,557,190.68,1,190.68
2022-12-11 19:35:55.563595,1022,282,22.54,5,112.7
2024-01-19 19:35:55.563595,5165,436,106.49,3,319.47
2023-06-05 19:35:55.563595,5738,954,71.14,1,71.14
2023-03-01 19:35:55.563595,1293,751,155.64,5,778.2
2023-10-04 19:35:55.563595,8486,710,117.49,2,234.98
2023-10-19 19:35:55.563595,4868,137,13.29,5,66.45
2024-06-02 19:35:55.563595,9258,825,199.51,3,598.53
2024-03-04 19:35:55.563595,5990,710,186.2,2,372.4
2024-01-06 19:35:55.563595,1038,660,60.28,2,120.56
2024-04-20 19:35:55.563595,1981,771,143.35,5,716.75
2024-06-06 19:35:55.563595,3052,837,25.55,4,102.2
2024-03-18 19:35:55.563595,3429,703,175.87,2,351.74
2024-02-13 19:35:55.563595,2774,424,6.57,5,32.85
2023-07-26 19:35:55.563595,9557,816,121.23,2,242.46
2024-01-07 19:35:55.563595,5398,781,132.43,2,264.86
2023-08-27 19:35:55.563595,7180,353,135.13,5,675.65
2022-12-03 19:35:55.563595,6097,625,171.06,4,684.24
2022-12-23 19:35:55.563595,4995,800,111.91,2,223.82
2022-12-26 19:35:55.563595,4286,825,26.43,4,105.72
2022-12-05 19:35:55.563595,8632,401,149.96,4,599.84
2024-02-05 19:35:55.563595,3776,557,175.89,5,879.45
2022-09-06 19:35:55.563595,4791,269,73.91,1,73.91
2023-08-03 19:35:55.563595,8974,833,57.53,5,287.65
2024-06-08 19:35:55.563595,1585,637,102.37,1,102.37
2024-07-31 19:35:55.563595,1621,395,66.91,1,66.91
2023-01-22 19:35:55.563595,8176,894,112.03,3,336.09
2024-07-28 19:35:55.563595,5926,352,71.47,4,285.88
2023-02-17 19:35:55.563595,6790,447,39.69,1,39.69
2023-09-08 19:35:55.563595,9576,184,8.63,1,8.63
2023-05-21 19:35:55.563595,3193,688,158.34,4,633.36
2023-08-28 19:35:55.563595,4766,667,147.54,2,295.08
2023-09-27 19:35:55.563595,5572,954,145.23,1,145.23
2024-01-11 19:35:55.563595,9907,429,46.57,3,139.71
2023-05-01 19:35:55.563595,5486,352,50.02,2,100.04
2024-05-16 19:35:55.563595,8342,749,6.32,4,25.28
2023-02-20 19:35:55.563595,5555,680,184.72,4,738.88
2022-11-27 19:35:55.563595,8510,637,168.92,1,168.92
2024-08-11 19:35:55.563595,4322,269,169.04,1,169.04
2023-04-04 19:35:55.563595,1786,820,90.47,3,271.41
2022-11-17 19:35:55.563595,5486,401,78.51,2,157.02
2022-10-20 19:35:55.563595,2130,816,12.07,1,12.07
2023-07-27 19:35:55.563595,2213,409,185.76,3,557.28
2022-10-31 19:35:55.563595,3422,429,63.77,5,318.85
2023-09-27 19:35:55.563595,7051,680,96.46,2,192.92
2022-09-23 19:35:55.563595,3044,860,102.13,1,102.13
2023-03-02 19:35:55.563595,8836,353,151.55,1,151.55
2023-07-16 19:35:55.563595,9957,282,117.23,1,117.23
2024-04-22 19:35:55.563595,7096,789,52.05,3,156.15
2023-12-08 19:35:55.563595,6168,688,62.3,1,62.3
2023-08-27 19:35:55.563595,2642,447,197.67,5,988.35
2023-05-28 19:35:55.563595,7012,136,178.89,2,357.78
2024-08-06 19:35:55.563595,4387,104,54.2,1,54.2
2024-01-04 19:35:55.563595,3629,114,199.49,4,797.96
2023-11-14 19:35:55.563595,4208,282,16.1,1,16.1
2022-12-19 19:35:55.563595,2720,710,79.54,5,397.7
2023-04-21 19:35:55.563595,3125,629,148.0,3,444.0
2023-06-16 19:35:55.563595,4805,740,168.82,3,506.46
2024-02-14 19:35:55.563595,4386,555,53.68,1,53.68
2023-01-07 19:35:55.563595,3588,199,182.6,1,182.6
2024-01-15 19:35:55.563595,2273,817,132.1,3,396.3
2023-09-14 19:35:55.563595,7494,464,186.35,1,186.35
2022-10-27 19:35:55.563595,5436,952,142.92,5,714.6
2023-09-07 19:35:55.563595,2107,560,29.6,1,29.6
2023-11-13 19:35:55.563595,5333,765,177.04,1,177.04
2023-06-18 19:35:55.563595,7930,136,84.48,3,253.44
2023-12-03 19:35:55.563595,6339,352,33.33,1,33.33
2022-08-29 19:35:55.563595,9508,447,102.28,3,306.84
2023-09-28 19:35:55.563595,8926,138,70.74,3,212.22
2023-01-22 19:35:55.563595,7926,858,45.07,5,225.35
2022-12-20 19:35:55.563595,2921,436,138.92,5,694.6
2023-01-26 19:35:55.563595,1490,136,92.74,1,92.74
2023-02-17 19:35:55.563595,7217,833,35.92,5,179.6
2023-09-07 19:35:55.563595,9089,353,45.14,5,225.7
2023-09-07 19:35:55.563595,7111,934,41.94,4,167.76
2022-08-23 19:35:55.563595,1967,846,116.01,1,116.01
2023-05-17 19:35:55.563595,9862,781,168.5,4,674.0
2023-01-13 19:35:55.563595,3635,625,143.11,4,572.44
2024-01-04 19:35:55.563595,1674,894,110.85,1,110.85
2023-11-02 19:35:55.563595,5816,364,19.17,5,95.85
2024-01-31 19:35:55.563595,1775,710,171.06,5,855.3
2024-01-07 19:35:55.563595,2095,833,36.81,1,36.81
2023-09-04 19:35:55.563595,5572,837,132.78,4,531.12
2024-07-31 19:35:55.563595,2097,409,26.2,2,52.4
2023-11-02 19:35:55.563595,8834,894,104.06,2,208.12
2023-06-12 19:35:55.563595,7120,597,135.23,5,676.15
2023-04-03 19:35:55.563595,1097,405,9.74,5,48.7
2023-01-15 19:35:55.563595,1844,424,63.02,4,252.08
2023-04-24 19:35:55.563595,2183,282,176.3,3,528.9
2023-01-26 19:35:55.563595,1888,136,34.62,3,103.86
2024-06-13 19:35:55.563595,7906,409,183.32,1,183.32
2024-04-22 19:35:55.563595,9449,417,9.17,4,36.68
2022-10-17 19:35:55.563595,8590,818,99.41,3,298.23
2023-05-12 19:35:55.563595,5386,625,128.66,5,643.3
2023-02-21 19:35:55.563595,7180,184,36.64,3,109.92
2023-03-30 19:35:55.563595,2426,272,62.44,1,62.44
2023-12-17 19:35:55.563595,2345,845,22.6,4,90.4
2023-11-14 19:35:55.563595,9256,278,173.27,2,346.54
2024-07-16 19:35:55.563595,7525,576,198.5,5,992.5
2024-04-20 19:35:55.563595,5358,560,165.47,1,165.47
2023-01-28 19:35:55.563595,3442,289,101.43,3,304.29
2023-09-07 19:35:55.563595,7000,765,86.32,5,431.6
2022-10-07 19:35:55.563595,1484,651,40.22,3,120.66
2024-04-10 19:35:55.563595,9294,282,63.16,4,252.64
2022-09-26 19:35:55.563595,7377,434,142.06,2,284.12
2024-03-06 19:35:55.563595,3247,405,164.28,1,164.28
2023-06-06 19:35:55.563595,8873,560,163.06,4,652.24
2023-02-21 19:35:55.563595,6686,132,186.76,3,560.28
2024-02-13 19:35:55.563595,4345,924,74.03,1,74.03
2023-07-19 19:35:55.563595,4700,934,92.87,2,185.74
2023-09-26 19:35:55.563595,4315,680,56.21,3,168.63
2023-09-07 19:35:55.563595,2213,893,160.62,3,481.86
2023-11-01 19:35:55.563595,3040,820,85.76,5,428.8
2023-10-11 19:35:55.563595,9125,857,84.06,4,336.24
2023-02-06 19:35:55.563595,1447,667,150.45,5,752.25
2023-02-24 19:35:55.563595,1096,272,10.9,5,54.5
2023-12-16 19:35:55.563595,9615,138,152.57,4,610.28
2023-10-31 19:35:55.563595,7100,409,102.26,2,204.52
2023-10-07 19:35:55.563595,9055,409,116.53,4,466.12
2022-11-09 19:35:55.563595,7906,131,98.08,4,392.32
2024-07-30 19:35:55.563595,8397,749,88.42,5,442.1
2023-07-27 19:35:55.563595,1691,835,129.01,2,258.02
2023-01-29 19:35:55.563595,2435,146,11.11,3,33.33
2024-08-21 19:35:55.563595,2854,114,175.71,4,702.84
2024-08-03 19:35:55.563595,7445,660,138.18,5,690.9
2023-06-28 19:35:55.563595,8286,422,187.41,3,562.23
2023-04-12 19:35:55.563595,1967,740,108.29,3,324.87
2024-03-04 19:35:55.563595,4479,603,46.37,2,92.74
2023-03-14 19:35:55.563595,1038,751,89.32,3,267.96
2023-12-10 19:35:55.563595,1484,247,144.29,4,577.16
2023-04-27 19:35:55.563595,9879,405,27.83,5,139.15
2023-01-10 19:35:55.563595,3278,289,71.42,1,71.42
2024-07-03 19:35:55.563595,4280,818,72.75,1,72.75
2023-02-16 19:35:55.563595,4857,409,104.57,3,313.71
2024-06-27 19:35:55.563595,5314,860,146.62,3,439.86
2022-10-31 19:35:55.563595,5563,119,59.36,1,59.36
2024-04-30 19:35:55.563595,6686,491,88.21,3,264.63
2024-03-12 19:35:55.563595,2570,278,68.56,1,68.56
2023-04-16 19:35:55.563595,9622,857,48.9,5,244.5
2023-09-29 19:35:55.563595,2806,651,17.62,3,52.86
2022-10-04 19:35:55.563595,3534,781,84.8,1,84.8
2024-02-17 19:35:55.563595,8486,820,155.88,3,467.64
2023-03-20 19:35:55.563595,3643,549,173.11,3,519.33
2023-05-23 19:35:55.563595,5555,800,49.78,1,49.78
2024-01-10 19:35:55.563595,7482,954,147.22,1,147.22
2022-11-29 19:35:55.563595,8294,860,127.1,5,635.5
2023-06-12 19:35:55.563595,9691,957,185.39,1,185.39
2023-07-15 19:35:55.563595,8266,860,85.34,1,85.34
2023-06-12 19:35:55.563595,5248,137,19.25,4,77.0
2024-03-09 19:35:55.563595,2317,247,149.7,2,299.4
2022-12-07 19:35:55.563595,1457,491,185.69,2,371.38
2024-04-12 19:35:55.563595,7845,234,143.42,1,143.42
2022-08-23 19:35:55.563595,2085,114,10.78,5,53.9
2022-09-26 19:35:55.563595,8076,436,51.63,4,206.52
2023-09-13 19:35:55.563595,6141,820,122.74,5,613.7
2022-12-21 19:35:55.563595,2805,378,74.68,3,224.04
2022-10-20 19:35:55.563595,2154,409,31.22,1,31.22
2024-07-28 19:35:55.563595,2880,282,187.42,2,374.84
2023-09-20 19:35:55.563595,5706,132,60.66,3,181.98
2024-06-08 19:35:55.563595,9512,751,18.89,1,18.89
2024-06-10 19:35:55.563595,3176,765,86.12,4,344.48
2024-03-26 19:35:55.563595,8076,417,172.68,4,690.72
2024-01-28 19:35:55.563595,9512,798,135.29,2,270.58
2022-12-09 19:35:55.563595,6291,104,159.17,3,477.51
2023-03-30 19:35:55.563595,5307,597,177.06,4,708.24
2024-04-29 19:35:55.563595,6159,479,107.95,5,539.75
2024-02-17 19:35:55.563595,6048,771,31.08,4,124.32
2023-02-21 19:35:55.563595,8426,464,40.9,4,163.6
2023-01-12 19:35:55.563595,6017,146,118.42,1,118.42
